date,provider,blocks,bounces,clicks,deferred,delivered,drops,opens,spam_reports,unique_clicks,unique_opens
2016-10-16,free.fr,0,0,0,0,0,0,0,0,0,0
2016-10-16,iCloud,1,4,144,1455,2977,0,1208,0,118,772
2016-10-17,AOL,2,14,402,159,3271,7,1389,8,270,875
2016-10-17,AT&T,0,0,0,0,0,0,0,0,0,0
2016-10-17,BigPond,0,0,0,0,0,0,0,0,0,0
2016-10-17,Charter,0,0,21,1,110,0,145,0,16,87
2016-10-17,Comcast,0,2,221,1629,959,4,650,0,147,389
2016-10-17,Cox,0,2,34,137,201,0,135,7,22,87
2016-10-17,Dream Host,0,0,0,0,3,0,3,0,0,1
2016-10-17,Earthlink,0,0,7,1,60,0,22,0,5,15
2016-10-17,Facebook,0,0,0,0,0,0,0,0,0,0
2016-10-17,GMX,0,0,0,0,28,0,2,0,0,2
2016-10-17,Gmail,7,80,1296,130,10715,8,7471,0,791,4441
2016-10-17,GoDaddy,0,1,24,10,151,11,229,0,14,83
2016-10-17,Hotmail,0,24,481,709,6624,2,2016,9,310,1200
2016-10-17,Libero,0,0,0,0,0,0,0,0,0,0
2016-10-17,Mail.Ru,0,0,0,0,34,0,10,0,0,6
2016-10-17,MessageLabs,0,0,8,8,26,0,29,0,4,14
2016-10-17,Microsoft Forefront,0,0,0,0,1,0,1,0,0,1
2016-10-17,Microsoft Hosted Exchange,0,0,0,0,0,0,0,0,0,0
2016-10-17,Microsoft Outlook Live,0,4,90,4,567,11,340,0,48,177
2016-10-17,Optus,0,0,0,0,0,0,0,0,0,0
2016-10-17,Orange,0,0,0,0,0,0,0,0,0,0
2016-10-17,Other,65,18,376,1487,1745,58,974,0,231,559
2016-10-17,Postini,0,0,5,0,9,0,0,0,1,0
2016-10-17,Prodigy,0,5,291,23,1550,1,950,0,184,587
2016-10-17,Rackspace,2,0,7,1,57,3,31,0,6,17
2016-10-17,RoadRunner,0,0,35,1,270,0,156,0,28,108
2016-10-17,Shaw,0,0,2,0,3,0,11,0,2,0
2016-10-17,US Government,0,0,9,3,31,0,31,0,8,17
2016-10-17,US Military,0,0,0,0,4,0,0,0,0,0
2016-10-17,University,3,0,20,26,149,0,92,0,7,59
2016-10-17,Verizon,59,0,52,137,228,1,175,0,33,112
2016-10-17,WEB.DE,0,0,0,0,0,0,0,0,0,0
2016-10-17,Yahoo,0,59,1698,2965,21795,17,7822,49,1171,4769
2016-10-17,Yandex,0,0,0,0,8,0,1,0,0,1
2016-10-17,ZohoMail,0,0,0,0,1,0,0,0,0,0
2016-10-17,free.fr,0,0,0,0,0,0,0,0,0,0
2016-10-17,iCloud,2,7,140,668,2789,0,1109,0,86,705
2016-10-18,AOL,0,15,392,468,3461,2,1292,11,250,822
2016-10-18,AT&T,0,0,0,0,0,0,0,0,0,0
2016-10-18,BigPond,0,0,0,0,0,0,0,0,0,0
2016-10-18,Charter,0,0,13,0,114,1,103,0,8,43
2016-10-18,Comcast,0,0,167,2358,1013,4,456,3,108,309
2016-10-18,Cox,0,0,23,110,185,0,103,0,16,77
2016-10-18,Dream Host,0,0,0,0,4,0,0,0,0,0
2016-10-18,Earthlink,1,0,8,4,57,0,39,0,5,15
2016-10-18,Facebook,0,0,0,0,0,0,0,0,0,0
2016-10-18,GMX,0,0,2,1,23,0,13,0,2,13
2016-10-18,Gmail,3,73,1299,7,11240,12,7285,0,754,4435
2016-10-18,GoDaddy,0,0,13,14,150,12,127,0,8,65
2016-10-18,Hotmail,0,27,440,2013,6567,7,1823,16,290,1096
2016-10-18,Libero,0,0,0,0,0,0,0,0,0,0
2016-10-18,Mail.Ru,0,0,4,0,34,0,17,0,4,12
2016-10-18,MessageLabs,0,0,3,0,27,0,10,0,3,8
2016-10-18,Microsoft Forefront,0,0,0,0,0,0,1,0,0,1
2016-10-18,Microsoft Hosted Exchange,0,0,0,0,0,0,0,0,0,0
2016-10-18,Microsoft Outlook Live,0,3,78,7,593,8,290,0,47,141
2016-10-18,Optus,0,0,0,0,0,0,0,0,0,0
2016-10-18,Orange,0,0,0,0,0,0,0,0,0,0
2016-10-18,Other,58,22,316,1580,1908,53,853,0,191,460
2016-10-18,Postini,0,0,1,0,7,0,1,0,1,1
2016-10-18,Prodigy,0,2,208,72,1606,0,777,6,157,506
2016-10-18,Rackspace,5,0,11,0,73,5,80,0,10,35
2016-10-18,RoadRunner,0,0,33,0,272,0,123,0,24,93
2016-10-18,Shaw,0,0,4,0,2,0,0,0,1,0
2016-10-18,US Government,0,0,10,0,35,0,32,0,6,12
2016-10-18,US Military,0,0,0,0,2,0,0,0,0,0
2016-10-18,University,0,0,16,12,150,0,60,0,8,45
2016-10-18,Verizon,77,1,30,0,145,0,103,0,25,66
2016-10-18,WEB.DE,0,0,0,0,0,0,0,0,0,0
2016-10-18,Yahoo,0,56,1627,2892,22389,7,7419,39,1129,4484
2016-10-18,Yandex,0,0,0,0,2,0,2,0,0,2
2016-10-18,ZohoMail,0,0,0,0,1,0,0,0,0,0
2016-10-18,free.fr,0,0,0,0,0,0,0,0,0,0
2016-10-18,iCloud,2,0,135,844,2897,0,1049,0,106,671
2016-10-19,AOL,0,7,388,71,3784,1,1278,9,255,848
2016-10-19,AT&T,0,0,0,0,0,0,0,0,0,0
2016-10-19,BigPond,0,0,0,0,0,0,0,0,0,0
2016-10-19,Charter,0,3,24,7,147,2,95,0,14,59
2016-10-19,Comcast,0,0,172,2688,1136,12,486,1,111,285
2016-10-19,Cox,0,0,32,160,220,0,86,0,19,61
2016-10-19,Dream Host,0,0,0,0,5,0,1,0,0,0
2016-10-19,Earthlink,0,0,16,7,63,0,27,0,8,19
2016-10-19,Facebook,0,0,0,0,0,0,0,0,0,0
2016-10-19,GMX,0,0,1,0,36,0,4,0,1,4
2016-10-19,Gmail,11,84,1454,348,11883,9,8223,0,902,4714
2016-10-19,GoDaddy,0,4,15,26,166,9,160,0,10,64
2016-10-19,Hotmail,0,16,465,1999,7582,3,1714,0,304,1067
2016-10-19,Libero,0,0,0,0,0,0,0,0,0,0
2016-10-19,Mail.Ru,0,0,0,2,34,0,5,0,0,3
2016-10-19,MessageLabs,0,0,21,1,41,0,14,0,8,7
2016-10-19,Microsoft Forefront,0,0,0,0,6,0,6,0,0,5
2016-10-19,Microsoft Hosted Exchange,0,0,0,0,0,0,0,0,0,0
2016-10-19,Microsoft Outlook Live,0,0,68,17,507,9,379,0,37,158
2016-10-19,Optus,0,0,0,0,0,0,0,0,0,0
2016-10-19,Orange,0,0,0,0,0,0,0,0,0,0
2016-10-19,Other,63,15,363,1892,2063,61,1005,0,186,572
2016-10-19,Postini,0,0,0,0,7,0,0,0,0,0
2016-10-19,Prodigy,0,1,207,49,1794,1,770,0,142,516
2016-10-19,Rackspace,10,0,6,3,60,3,41,0,3,18
2016-10-19,RoadRunner,0,1,42,13,295,0,131,0,32,98
2016-10-19,Shaw,0,0,0,0,3,0,0,0,0,0
2016-10-19,US Government,0,0,4,2,29,0,19,0,3,9
2016-10-19,US Military,0,0,0,0,7,0,0,0,0,0
2016-10-19,University,0,0,16,10,175,0,88,0,9,53
2016-10-19,Verizon,57,1,21,48,109,0,75,0,10,45
2016-10-19,WEB.DE,0,0,0,0,0,0,0,0,0,0
2016-10-19,Yahoo,0,64,1773,4450,24847,5,8114,12,1223,4548
2016-10-19,Yandex,0,0,0,0,8,0,2,0,0,2
2016-10-19,ZohoMail,0,0,0,0,1,0,0,0,0,0
2016-10-19,free.fr,0,0,0,0,0,0,0,0,0,0
2016-10-19,iCloud,4,1,133,950,3175,0,1043,0,113,708
2016-10-20,AOL,0,14,436,80,3693,4,1385,20,289,952
2016-10-20,AT&T,0,0,0,0,0,0,0,0,0,0
2016-10-20,BigPond,0,0,0,0,0,0,0,0,0,0
2016-10-20,Charter,0,0,29,0,129,1,86,0,12,57
2016-10-20,Comcast,0,1,223,2145,1104,6,626,2,125,369
2016-10-20,Cox,2,0,30,150,236,0,120,0,19,85
2016-10-20,Dream Host,0,0,0,0,5,0,5,0,0,0
2016-10-20,Earthlink,0,2,14,3,55,0,35,0,9,28
2016-10-20,Facebook,0,0,0,0,0,0,0,0,0,0
2016-10-20,GMX,0,1,3,0,34,0,9,0,1,8
2016-10-20,Gmail,6,71,1494,2,11868,18,8300,0,951,4940
2016-10-20,GoDaddy,0,3,14,17,161,16,169,0,14,100
2016-10-20,Hotmail,0,30,458,684,7142,5,1886,7,311,1145
2016-10-20,Libero,0,0,0,0,0,0,0,0,0,0
2016-10-20,Mail.Ru,0,0,1,0,34,0,8,0,1,5
2016-10-20,MessageLabs,0,0,11,0,35,1,14,0,9,6
2016-10-20,Microsoft Forefront,0,0,0,0,1,0,4,0,0,4
2016-10-20,Microsoft Hosted Exchange,0,0,0,0,0,0,0,0,0,0
2016-10-20,Microsoft Outlook Live,1,1,73,1,526,17,358,0,44,171
2016-10-20,Optus,0,0,0,0,0,0,0,0,0,0
2016-10-20,Orange,0,0,0,0,0,0,0,0,0,0
2016-10-20,Other,63,10,358,1846,1995,40,912,0,201,501
2016-10-20,Postini,0,0,0,0,9,0,0,0,0,0
2016-10-20,Prodigy,0,2,278,5,1789,4,923,1,184,583
2016-10-20,Rackspace,7,0,4,0,70,1,41,0,3,20
2016-10-20,RoadRunner,0,1,52,0,292,0,159,0,38,103
2016-10-20,Shaw,0,0,2,0,2,0,2,0,1,1
2016-10-20,US Government,0,0,3,1,30,0,19,0,3,9
2016-10-20,US Military,0,0,0,0,6,0,0,0,0,0
2016-10-20,University,0,0,23,2,160,0,84,0,9,54
2016-10-20,Verizon,1,0,22,12,135,0,67,0,12,35
2016-10-20,WEB.DE,0,0,1,0,1,0,1,0,1,1
2016-10-20,Yahoo,1,44,1697,3091,24171,4,13744,49,1193,4636
2016-10-20,Yandex,0,0,1,0,10,0,2,0,1,1
2016-10-20,ZohoMail,0,0,0,0,1,0,0,0,0,0
2016-10-20,free.fr,0,0,0,0,0,0,0,0,0,0
2016-10-20,iCloud,2,0,149,717,3179,0,1226,0,115,850
2016-10-21,AOL,0,6,413,783,3553,3,1326,7,252,852
2016-10-21,AT&T,0,0,0,0,0,0,0,0,0,0
2016-10-21,BigPond,0,0,0,0,0,0,0,0,0,0
2016-10-21,Charter,0,0,16,0,130,1,77,0,12,53
2016-10-21,Comcast,0,2,191,2656,1035,2,632,0,118,373
2016-10-21,Cox,3,0,42,168,221,0,114,0,30,74
2016-10-21,Dream Host,0,0,0,0,3,0,1,0,0,0
2016-10-21,Earthlink,0,0,1,1,56,0,20,0,1,12
2016-10-21,Facebook,0,0,0,0,0,0,0,0,0,0
2016-10-21,GMX,0,1,0,0,31,0,7,0,0,7
2016-10-21,Gmail,5,57,1551,2,11547,7,7521,0,866,4550
2016-10-21,GoDaddy,0,0,22,5,167,10,115,0,11,47
2016-10-21,Hotmail,0,9,465,2313,6895,6,1595,1,281,1003
2016-10-21,Libero,0,0,0,0,0,0,0,0,0,0
2016-10-21,Mail.Ru,0,0,2,0,32,0,6,0,2,4
2016-10-21,MessageLabs,0,0,21,0,38,1,55,0,9,19
2016-10-21,Microsoft Forefront,0,0,0,0,1,0,0,0,0,0
2016-10-21,Microsoft Hosted Exchange,0,0,0,0,0,0,0,0,0,0
2016-10-21,Microsoft Outlook Live,1,0,58,11,486,13,263,0,35,122
2016-10-21,Optus,0,0,0,0,0,0,0,0,0,0
2016-10-21,Orange,0,0,0,0,0,0,0,0,0,0
2016-10-21,Other,88,7,347,1816,1880,50,925,1,199,507
2016-10-21,Postini,0,0,0,0,9,0,0,0,0,0
2016-10-21,Prodigy,0,4,258,190,1758,0,800,1,154,530
2016-10-21,Rackspace,6,0,4,0,54,3,30,0,4,17
2016-10-21,RoadRunner,0,2,42,0,281,0,206,0,31,129
2016-10-21,Shaw,0,0,0,0,3,0,0,0,0,0
2016-10-21,US Government,0,0,7,2,38,0,28,0,5,10
2016-10-21,US Military,0,0,1,0,3,0,0,0,1,0
2016-10-21,University,0,0,17,8,161,0,47,0,9,32
2016-10-21,Verizon,1,0,11,0,126,0,49,0,7,33
2016-10-21,WEB.DE,0,0,0,0,2,0,0,0,0,0
2016-10-21,Yahoo,0,45,1759,3074,23443,0,7325,32,1157,4557
2016-10-21,Yandex,0,0,2,0,7,0,3,0,2,3
2016-10-21,ZohoMail,0,0,0,0,1,0,0,0,0,0
2016-10-21,free.fr,0,0,0,0,0,0,0,0,0,0
2016-10-21,iCloud,2,2,121,1455,3054,0,1072,0,89,670
2016-10-22,AOL,0,17,407,16,3630,3,1319,7,282,888
2016-10-22,AT&T,0,0,0,0,0,0,0,0,0,0
2016-10-22,BigPond,0,0,0,0,0,0,0,0,0,0
2016-10-22,Charter,0,0,28,0,126,2,85,0,15,60
2016-10-22,Comcast,0,4,169,2587,1123,3,476,1,108,332
2016-10-22,Cox,0,1,44,146,222,0,126,0,27,84
2016-10-22,Dream Host,0,0,0,0,5,0,0,0,0,0
2016-10-22,Earthlink,0,0,8,7,58,0,36,0,5,14
2016-10-22,Facebook,0,0,0,0,0,0,0,0,0,0
2016-10-22,GMX,0,0,2,0,31,0,11,0,1,9
2016-10-22,Gmail,7,62,1413,1,12058,11,7423,0,831,4456
2016-10-22,GoDaddy,0,0,15,1,155,7,168,0,15,69
2016-10-22,Hotmail,1,16,426,962,7186,4,1647,7,274,1011
2016-10-22,Libero,0,0,0,0,0,0,0,0,0,0
2016-10-22,Mail.Ru,0,0,2,0,36,0,12,0,1,9
2016-10-22,MessageLabs,0,0,4,0,30,1,13,0,3,6
2016-10-22,Microsoft Forefront,0,0,0,0,0,0,0,0,0,0
2016-10-22,Microsoft Hosted Exchange,0,0,0,0,0,0,0,0,0,0
2016-10-22,Microsoft Outlook Live,1,2,31,12,500,9,174,0,23,92
2016-10-22,Optus,0,0,0,0,0,0,0,0,0,0
2016-10-22,Orange,0,0,0,0,0,0,0,0,0,0
2016-10-22,Other,71,9,277,1446,1940,41,683,0,160,418
2016-10-22,Postini,0,0,0,0,7,0,1,0,0,1
2016-10-22,Prodigy,0,2,262,0,1801,4,791,0,174,518
2016-10-22,Rackspace,7,0,1,0,62,8,8,0,0,8
2016-10-22,RoadRunner,0,3,51,0,305,0,127,0,39,86
2016-10-22,Shaw,0,0,2,0,3,0,5,0,1,2
2016-10-22,US Government,0,0,2,6,37,0,20,0,1,7
2016-10-22,US Military,0,0,0,0,4,0,0,0,0,0
2016-10-22,University,0,0,3,10,167,0,108,0,3,32
2016-10-22,Verizon,0,0,10,0,128,0,38,0,8,26
2016-10-22,WEB.DE,0,0,1,0,0,0,0,0,1,0
2016-10-22,Yahoo,0,54,1617,3226,23933,4,26153,22,1093,4256
2016-10-22,Yandex,0,0,1,0,5,0,3,0,1,2
2016-10-22,ZohoMail,0,0,0,0,1,0,0,0,0,0
2016-10-22,free.fr,0,0,0,0,0,0,0,0,0,0
2016-10-22,iCloud,0,3,131,957,3141,0,1079,0,102,700
2016-10-23,AOL,0,12,400,62,3735,5,1448,2,269,925
2016-10-23,AT&T,0,0,0,0,0,0,0,0,0,0
2016-10-23,BigPond,0,0,0,0,0,0,0,0,0,0
2016-10-23,Charter,0,1,31,4,131,1,94,0,15,59
2016-10-23,Comcast,0,2,185,2713,1142,6,611,1,113,376
2016-10-23,Cox,0,1,24,154,233,0,88,0,17,66
2016-10-23,Dream Host,0,0,0,1,2,0,0,0,0,0
2016-10-23,Earthlink,0,0,12,5,61,0,34,0,8,18
2016-10-23,Facebook,0,0,0,0,0,0,0,0,0,0
2016-10-23,GMX,0,1,2,0,26,0,7,0,0,7
2016-10-23,Gmail,2,73,1536,174,12314,15,7830,0,921,4769
2016-10-23,GoDaddy,0,4,21,8,161,8,110,0,15,45
2016-10-23,Hotmail,0,15,463,2415,7401,4,1864,4,299,1106
2016-10-23,Libero,0,0,0,0,0,0,0,0,0,0
2016-10-23,Mail.Ru,0,0,2,1,31,0,9,0,2,5
2016-10-23,MessageLabs,0,1,7,0,26,3,13,0,4,8
2016-10-23,Microsoft Forefront,0,0,0,0,5,0,0,0,0,0
2016-10-23,Microsoft Hosted Exchange,0,0,0,0,1,0,0,0,0,0
2016-10-23,Microsoft Outlook Live,0,2,46,9,488,13,194,0,29,118
2016-10-23,Optus,0,0,0,0,0,0,0,0,0,0
2016-10-23,Orange,0,0,0,0,0,0,0,0,0,0
2016-10-23,Other,67,12,352,1298,1972,50,762,0,180,442
2016-10-23,Postini,0,0,5,0,8,0,0,0,1,0
2016-10-23,Prodigy,2,2,296,33,1807,2,931,0,194,602
2016-10-23,Rackspace,7,0,3,1,70,5,20,0,3,13
2016-10-23,RoadRunner,0,1,58,3,312,0,170,0,37,123
2016-10-23,Shaw,0,0,2,0,3,0,2,0,2,2
2016-10-23,US Government,0,0,1,5,36,0,13,0,1,7
2016-10-23,US Military,0,0,0,0,2,0,0,0,0,0
2016-10-23,University,1,0,14,8,161,0,153,0,11,65
2016-10-23,Verizon,0,0,23,5,139,0,63,0,12,52
2016-10-23,WEB.DE,0,0,0,0,1,0,0,0,0,0
2016-10-23,Yahoo,0,53,1787,3438,24589,3,7790,32,1253,4666
2016-10-23,Yandex,0,0,0,0,7,0,2,0,0,1
2016-10-23,ZohoMail,0,0,0,0,1,0,0,0,0,0
2016-10-23,free.fr,0,0,0,0,0,0,0,0,0,0
2016-10-23,iCloud,3,1,133,1295,3180,0,1136,0,100,710
2016-10-24,AOL,1,14,433,47,3630,8,1614,19,277,1010
2016-10-24,AT&T,0,0,0,0,0,0,0,0,0,0
2016-10-24,BigPond,0,0,0,0,0,0,0,0,0,0
2016-10-24,Charter,0,0,34,0,123,1,105,0,23,66
2016-10-24,Comcast,0,1,221,1855,1051,8,752,1,135,400
2016-10-24,Cox,0,1,35,90,225,0,176,0,26,126
2016-10-24,Dream Host,0,0,0,0,2,0,1,0,0,1
2016-10-24,Earthlink,0,1,12,21,60,0,32,0,6,20
2016-10-24,Facebook,0,0,0,0,0,0,0,0,0,0
2016-10-24,GMX,0,0,0,0,27,0,1,0,0,1
2016-10-24,Gmail,3,80,1704,8,11920,5,9582,0,1064,5673
2016-10-24,GoDaddy,0,1,15,31,167,16,212,0,12,111
2016-10-24,Hotmail,0,13,497,591,6965,7,2097,2,328,1225
2016-10-24,Libero,0,0,0,0,0,0,0,0,0,0
2016-10-24,Mail.Ru,0,0,4,0,31,0,8,0,3,6
2016-10-24,MessageLabs,0,0,7,0,25,2,32,0,7,15
2016-10-24,Microsoft Forefront,0,0,0,0,0,0,0,0,0,0
2016-10-24,Microsoft Hosted Exchange,0,0,0,0,0,0,0,0,0,0
2016-10-24,Microsoft Outlook Live,1,0,106,3,906,11,412,0,54,203
2016-10-24,Optus,0,0,0,0,0,0,0,0,0,0
2016-10-24,Orange,0,0,0,0,0,0,0,0,0,0
2016-10-24,Other,45,10,424,1256,1870,65,1155,0,223,610
2016-10-24,Postini,0,0,9,0,9,1,3,0,2,2
2016-10-24,Prodigy,1,1,310,0,1727,1,988,0,217,633
2016-10-24,Rackspace,15,0,14,0,69,2,79,0,10,35
2016-10-24,RoadRunner,0,1,62,0,302,1,177,0,40,119
2016-10-24,Shaw,0,0,0,0,2,0,0,0,0,0
2016-10-24,US Government,0,0,7,0,42,0,23,0,5,12
2016-10-24,US Military,0,0,0,0,5,0,0,0,0,0
2016-10-24,University,0,0,27,6,167,0,132,0,17,82
2016-10-24,Verizon,0,0,23,1,126,0,72,0,14,55
2016-10-24,WEB.DE,0,0,1,0,1,0,1,0,1,1
2016-10-24,Yahoo,0,52,1942,2031,23341,1,8892,76,1325,5208
2016-10-24,Yandex,0,0,1,0,4,0,1,0,1,1
2016-10-24,ZohoMail,0,0,0,0,1,0,0,0,0,0
2016-10-24,free.fr,0,0,0,0,0,0,0,0,0,0
2016-10-24,iCloud,0,4,163,8,2990,1,1299,0,120,908
2016-10-25,AOL,0,16,417,139,3356,2,1464,11,256,980
2016-10-25,AT&T,0,0,0,0,0,0,0,0,0,0
2016-10-25,BigPond,0,0,0,0,0,0,0,0,0,0
2016-10-25,Charter,0,0,28,0,133,0,106,0,17,57
2016-10-25,Comcast,0,1,181,2096,1006,6,712,0,124,367
2016-10-25,Cox,0,1,27,119,219,0,121,0,21,90
2016-10-25,Dream Host,0,0,0,0,0,0,0,0,0,0
2016-10-25,Earthlink,0,0,10,4,51,0,22,0,5,16
2016-10-25,Facebook,0,0,0,0,0,0,0,0,0,0
2016-10-25,GMX,0,0,1,1,31,0,5,0,1,4
2016-10-25,Gmail,10,103,1565,51,12231,13,8260,0,937,4926
2016-10-25,GoDaddy,0,3,20,5,179,8,148,0,17,70
2016-10-25,Hotmail,0,19,448,1627,6638,7,1921,4,277,1157
2016-10-25,Libero,0,0,0,0,0,0,0,0,0,0
2016-10-25,Mail.Ru,0,0,4,0,32,0,17,0,3,12
2016-10-25,MessageLabs,0,0,6,0,23,2,19,0,5,11
2016-10-25,Microsoft Forefront,0,0,0,0,1,0,0,0,0,0
2016-10-25,Microsoft Hosted Exchange,0,0,0,0,0,0,0,0,0,0
2016-10-25,Microsoft Outlook Live,0,2,87,0,660,15,402,0,47,164
2016-10-25,Optus,0,0,0,0,0,0,0,0,0,0
2016-10-25,Orange,0,0,0,0,0,0,0,0,0,0
2016-10-25,Other,48,16,326,1310,1840,62,949,0,193,547
2016-10-25,Postini,0,0,0,0,5,0,0,0,0,0
2016-10-25,Prodigy,0,1,259,5,1692,0,891,0,161,532
2016-10-25,Rackspace,7,0,5,0,55,4,80,0,4,24
2016-10-25,RoadRunner,0,1,57,0,300,0,163,0,41,99
2016-10-25,Shaw,0,0,2,0,4,0,1,0,1,1
2016-10-25,US Government,0,0,11,3,39,0,35,0,6,15
2016-10-25,US Military,0,0,0,0,4,0,0,0,0,0
2016-10-25,University,1,1,29,2,158,0,86,0,11,46
2016-10-25,Verizon,0,2,34,0,138,2,79,0,25,57
2016-10-25,WEB.DE,0,0,4,0,2,0,10,0,3,6
2016-10-25,Yahoo,0,79,1580,2962,22219,8,7849,53,1114,4428
2016-10-25,Yandex,0,0,0,0,10,0,3,0,0,3
2016-10-25,ZohoMail,0,0,0,0,1,0,1,0,0,1
2016-10-25,free.fr,0,0,0,0,0,0,0,0,0,0
2016-10-25,iCloud,3,4,132,363,2862,0,1019,0,101,686
2016-10-26,AOL,0,13,389,48,3545,9,1362,12,279,917
2016-10-26,AT&T,0,0,0,0,0,0,0,0,0,0
2016-10-26,BigPond,0,0,0,0,0,0,0,0,0,0
2016-10-26,Charter,0,0,14,0,152,0,106,0,10,82
2016-10-26,Comcast,0,1,154,2310,1062,6,528,2,101,327
2016-10-26,Cox,0,0,35,105,210,0,135,0,19,72
2016-10-26,Dream Host,0,0,0,0,0,0,0,0,0,0
2016-10-26,Earthlink,0,0,4,5,54,0,30,0,3,21
2016-10-26,Facebook,0,0,0,0,0,0,0,0,0,0
2016-10-26,GMX,0,0,3,0,33,0,3,0,2,3
2016-10-26,Gmail,6,71,1577,29,12794,12,8470,0,971,5078
2016-10-26,GoDaddy,0,5,12,14,170,10,163,0,9,77
2016-10-26,Hotmail,0,26,451,1457,7010,6,1849,12,314,1143
2016-10-26,Libero,0,0,0,0,0,0,0,0,0,0
2016-10-26,Mail.Ru,0,0,6,0,31,0,11,0,3,8
2016-10-26,MessageLabs,0,2,10,0,35,0,12,0,7,7
2016-10-26,Microsoft Forefront,0,0,0,0,6,0,2,0,0,1
2016-10-26,Microsoft Hosted Exchange,0,0,0,0,0,0,0,0,0,0
2016-10-26,Microsoft Outlook Live,0,3,78,7,668,19,318,0,58,171
2016-10-26,Optus,0,0,0,0,0,0,0,0,0,0
2016-10-26,Orange,0,0,0,0,1,0,0,0,0,0
2016-10-26,Other,44,10,383,1589,1960,49,976,0,220,552
2016-10-26,Postini,0,0,0,0,5,0,0,0,0,0
2016-10-26,Prodigy,0,5,239,8,1768,0,843,0,152,578
2016-10-26,Rackspace,11,0,2,0,52,0,55,0,2,13
2016-10-26,RoadRunner,0,2,55,1,310,0,218,0,34,149
2016-10-26,Shaw,0,0,1,0,5,0,1,0,0,1
2016-10-26,US Government,0,0,5,3,37,0,41,0,3,15
2016-10-26,US Military,0,0,0,0,4,0,0,0,0,0
2016-10-26,University,0,0,17,15,166,0,90,0,9,53
2016-10-26,Verizon,0,0,25,12,141,1,71,0,18,58
2016-10-26,WEB.DE,0,0,0,0,1,0,1,0,0,0
2016-10-26,Yahoo,0,59,1528,3141,23425,7,7166,23,1077,4366
2016-10-26,Yandex,0,0,0,0,10,0,1,0,0,1
2016-10-26,ZohoMail,0,0,0,0,3,0,0,0,0,0
2016-10-26,free.fr,0,0,0,0,0,0,0,0,0,0
2016-10-26,iCloud,3,2,135,299,2937,0,1046,0,107,691
2016-10-27,AOL,0,12,381,49,3785,8,1264,6,272,894
2016-10-27,AT&T,0,0,0,0,0,0,0,0,0,0
2016-10-27,BigPond,0,0,0,0,0,0,0,0,0,0
2016-10-27,Charter,0,1,24,0,156,0,151,0,16,88
2016-10-27,Comcast,0,3,177,1565,1068,2,639,0,123,387
2016-10-27,Cox,0,0,23,19,234,0,93,0,22,68
2016-10-27,Dream Host,0,0,0,0,1,0,0,0,0,0
2016-10-27,Earthlink,1,1,11,4,64,0,32,0,7,22
2016-10-27,Facebook,0,0,0,0,0,0,0,0,0,0
2016-10-27,GMX,0,0,0,0,26,0,4,0,0,4
2016-10-27,Gmail,4,75,1804,12,13793,9,9074,0,1109,5446
2016-10-27,GoDaddy,0,2,17,5,181,13,168,0,13,52
2016-10-27,Hotmail,0,16,524,414,7194,3,1836,21,317,1096
2016-10-27,Libero,0,0,0,0,0,0,0,0,0,0
2016-10-27,Mail.Ru,0,0,1,0,28,0,6,1,1,6
2016-10-27,MessageLabs,0,1,7,0,28,3,10,0,6,7
2016-10-27,Microsoft Forefront,0,0,0,0,4,0,0,0,0,0
2016-10-27,Microsoft Hosted Exchange,0,0,0,0,0,0,0,0,0,0
2016-10-27,Microsoft Outlook Live,0,3,67,1,707,13,299,0,37,182
2016-10-27,Optus,0,0,0,0,0,0,0,0,0,0
2016-10-27,Orange,0,0,0,0,0,0,0,0,0,0
2016-10-27,Other,65,22,459,1595,2052,50,976,1,216,534
2016-10-27,Postini,0,0,0,0,4,0,0,0,0,0
2016-10-27,Prodigy,1,2,285,0,1809,1,924,1,196,654
2016-10-27,Rackspace,9,0,3,0,69,5,168,0,3,26
2016-10-27,RoadRunner,0,2,72,0,339,0,190,0,47,110
2016-10-27,Shaw,0,0,0,0,5,0,1,0,0,1
2016-10-27,US Government,0,0,6,8,48,0,22,0,4,8
2016-10-27,US Military,0,0,0,0,1,0,0,0,0,0
2016-10-27,University,2,0,35,22,175,0,77,0,18,47
2016-10-27,Verizon,0,4,46,3,152,0,85,0,26,61
2016-10-27,WEB.DE,0,0,0,0,2,0,0,0,0,0
2016-10-27,Yahoo,0,49,1729,2428,24339,3,7381,35,1213,4670
2016-10-27,Yandex,0,0,3,0,6,0,5,0,2,4
2016-10-27,ZohoMail,0,0,2,0,2,0,1,0,1,1
2016-10-27,free.fr,0,0,0,0,0,0,0,0,0,0
2016-10-27,iCloud,8,3,131,0,3197,0,1130,0,110,786
2016-10-28,AOL,1,14,477,55,3732,6,1580,12,303,1039
2016-10-28,AT&T,0,0,0,0,0,0,0,0,0,0
2016-10-28,BigPond,0,0,0,0,0,0,0,0,0,0
2016-10-28,Charter,0,1,36,2,156,0,140,0,26,92
2016-10-28,Comcast,0,0,184,1648,1109,6,477,0,125,341
2016-10-28,Cox,0,0,40,23,257,0,114,0,28,84
2016-10-28,Dream Host,0,1,0,0,1,0,0,0,0,0
2016-10-28,Earthlink,0,0,24,5,68,0,49,0,16,29
2016-10-28,Facebook,0,0,0,0,0,0,0,0,0,0
2016-10-28,GMX,0,0,0,0,27,0,3,0,0,3
